Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EMP10582,57,Prefer not to say,Marketing,Manufacturing,23,Hybrid,59,2,5,Medium,Burnout,Yes,Decrease,4,Unsatisfied,3,Daily,Average,Europe
EMP10583,33,Prefer not to say,HR,Finance,26,Remote,57,10,1,Medium,Anxiety,Yes,Decrease,2,Unsatisfied,4,Weekly,Average,Oceania
EMP10584,63,Male,HR,Retail,2,Hybrid,34,0,1,Medium,Depression,No,Decrease,4,Neutral,1,None,Poor,South America
EMP10585,28,Prefer not to say,Data Scientist,Retail,6,Hybrid,20,2,1,Low,Depression,No,No Change,5,Neutral,4,None,Poor,North America
EMP10586,35,Female,Sales,Education,13,Onsite,20,5,3,Low,Burnout,No,No Change,3,Neutral,1,Daily,Good,Europe
EMP10587,27,Female,Sales,Education,18,Remote,57,14,5,Low,None,Yes,Increase,4,Unsatisfied,2,Daily,Poor,Africa
EMP10588,50,Prefer not to say,Software Engineer,Education,27,Hybrid,53,2,3,Low,Anxiety,No,Increase,1,Satisfied,2,Daily,Average,South America
EMP10589,48,Non-binary,Designer,Finance,21,Remote,24,8,5,Medium,Burnout,No,Decrease,4,Satisfied,5,Weekly,Good,South America
EMP10590,50,Female,Designer,Healthcare,17,Hybrid,40,15,4,Low,Depression,No,Decrease,1,Satisfied,2,Weekly,Average,Asia
EMP10591,28,Male,Project Manager,Healthcare,6,Hybrid,49,11,5,Low,Depression,No,Decrease,4,Unsatisfied,4,Daily,Average,North America
EMP10592,36,Female,Marketing,Retail,8,Remote,44,14,3,Medium,None,Yes,Increase,1,Neutral,5,Weekly,Average,South America
EMP10593,37,Prefer not to say,Sales,IT,10,Remote,53,13,2,Medium,Anxiety,Yes,No Change,3,Unsatisfied,3,Daily,Good,Africa
EMP10594,36,Prefer not to say,Project Manager,Healthcare,30,Remote,28,0,5,High,Anxiety,Yes,Decrease,3,Neutral,3,None,Good,Oceania
EMP10595,38,Prefer not to say,Sales,Manufacturing,3,Hybrid,53,7,1,High,Burnout,No,No Change,4,Unsatisfied,3,Daily,Poor,Europe
EMP10596,50,Prefer not to say,Designer,Consulting,22,Hybrid,54,9,2,Medium,Depression,Yes,No Change,1,Unsatisfied,1,None,Good,Oceania
EMP10597,55,Male,Designer,IT,35,Remote,23,10,5,Low,Anxiety,No,Decrease,1,Unsatisfied,5,Weekly,Good,Europe
EMP10598,50,Female,HR,Finance,19,Remote,45,12,4,High,Depression,No,Increase,5,Unsatisfied,4,Daily,Poor,South America
EMP10599,43,Female,Marketing,Finance,12,Remote,59,5,5,Medium,Depression,Yes,Decrease,2,Neutral,3,Daily,Good,South America
EMP10600,32,Non-binary,Software Engineer,Retail,31,Hybrid,20,1,1,Low,None,Yes,Decrease,4,Neutral,5,Weekly,Poor,Oceania
EMP10601,58,Male,Designer,IT,22,Hybrid,26,11,1,Low,None,Yes,Decrease,3,Neutral,1,Daily,Good,Africa
EMP10602,38,Non-binary,Marketing,Retail,34,Onsite,47,6,3,High,None,No,Decrease,4,Neutral,1,None,Poor,Asia
EMP10603,48,Prefer not to say,Project Manager,Healthcare,11,Onsite,37,3,1,Medium,Depression,No,Decrease,1,Satisfied,1,Weekly,Poor,Asia
EMP10604,32,Female,Data Scientist,Retail,1,Hybrid,25,10,3,High,Depression,Yes,Decrease,3,Satisfied,3,Weekly,Average,Asia
EMP10605,60,Female,Sales,Retail,35,Hybrid,38,11,4,High,None,No,Decrease,2,Satisfied,3,Weekly,Average,Asia
EMP10606,54,Prefer not to say,Sales,Education,9,Remote,23,0,1,High,Depression,Yes,No Change,5,Unsatisfied,4,Daily,Average,Africa
EMP10607,42,Male,Designer,Retail,21,Hybrid,49,13,5,Low,Anxiety,Yes,Decrease,3,Satisfied,4,None,Average,South America
EMP10608,37,Prefer not to say,Sales,Healthcare,13,Onsite,44,6,3,High,Depression,No,Increase,2,Neutral,2,None,Average,North America
EMP10609,28,Female,Marketing,Education,10,Hybrid,34,13,3,High,None,Yes,Increase,2,Unsatisfied,1,Weekly,Good,North America
EMP10610,28,Female,Software Engineer,Finance,13,Hybrid,36,2,5,Medium,Burnout,Yes,No Change,2,Satisfied,5,Weekly,Good,North America
EMP10611,64,Prefer not to say,Marketing,Healthcare,30,Hybrid,44,15,4,High,Burnout,Yes,Decrease,2,Unsatisfied,3,Weekly,Poor,South America
EMP10612,46,Male,HR,IT,6,Hybrid,27,10,3,Medium,Depression,No,Decrease,4,Neutral,1,Daily,Poor,Asia
EMP10613,44,Male,Marketing,Consulting,35,Remote,54,15,4,Medium,Depression,No,Decrease,3,Satisfied,3,None,Average,Asia
EMP10614,45,Female,Sales,Finance,8,Hybrid,46,9,2,High,Anxiety,Yes,No Change,2,Unsatisfied,4,None,Poor,Oceania
EMP10615,29,Prefer not to say,Sales,Finance,20,Remote,60,11,4,Medium,Depression,No,No Change,3,Unsatisfied,3,Daily,Good,Asia
EMP10616,27,Non-binary,Sales,Retail,30,Hybrid,27,15,3,Medium,None,No,No Change,5,Unsatisfied,4,None,Poor,Europe
EMP10617,37,Male,Marketing,Healthcare,34,Onsite,45,7,1,Medium,Burnout,No,No Change,5,Satisfied,2,None,Poor,Asia
EMP10618,33,Male,Sales,Education,10,Remote,36,13,4,High,Burnout,No,Decrease,4,Unsatisfied,4,Weekly,Average,Oceania
EMP10619,52,Non-binary,Software Engineer,Retail,26,Onsite,42,14,2,Low,None,No,Decrease,1,Satisfied,4,Daily,Average,South America
EMP10620,43,Prefer not to say,HR,Consulting,14,Onsite,27,1,5,High,Burnout,No,Decrease,4,Unsatisfied,4,Weekly,Poor,North America
EMP10621,40,Non-binary,Software Engineer,Education,21,Hybrid,28,5,3,High,None,No,Decrease,3,Neutral,3,None,Poor,Africa
EMP10622,49,Non-binary,Project Manager,IT,30,Remote,56,15,5,Low,Depression,Yes,Increase,1,Unsatisfied,1,Weekly,Poor,Oceania
EMP10623,48,Prefer not to say,Designer,IT,11,Hybrid,22,11,5,Medium,Anxiety,No,No Change,5,Neutral,5,None,Poor,South America
EMP10624,38,Male,Designer,Manufacturing,23,Hybrid,23,5,5,High,Depression,Yes,No Change,4,Unsatisfied,1,None,Good,South America
EMP10625,38,Female,HR,Manufacturing,1,Remote,53,2,4,High,Anxiety,Yes,No Change,3,Satisfied,2,Weekly,Poor,Europe
EMP10626,58,Female,Project Manager,Finance,20,Remote,38,6,1,Low,Anxiety,No,Decrease,3,Unsatisfied,1,None,Poor,Oceania
EMP10627,31,Non-binary,Software Engineer,Finance,1,Onsite,47,8,2,Medium,Depression,Yes,Decrease,3,Satisfied,3,None,Good,Asia
EMP10628,38,Non-binary,Marketing,Consulting,31,Remote,51,14,1,Low,Anxiety,Yes,Increase,1,Unsatisfied,1,Daily,Good,Africa
EMP10629,32,Prefer not to say,Data Scientist,Retail,28,Hybrid,48,6,1,High,Depression,Yes,No Change,1,Satisfied,3,Daily,Average,Oceania
EMP10630,34,Prefer not to say,Designer,Healthcare,11,Hybrid,28,13,4,Low,Anxiety,Yes,Increase,5,Unsatisfied,4,None,Average,North America
EMP10631,33,Male,Project Manager,Healthcare,18,Onsite,49,14,5,Low,Burnout,No,Decrease,2,Satisfied,4,Weekly,Poor,Asia
EMP10632,53,Female,Designer,Finance,13,Hybrid,56,1,2,Medium,Depression,Yes,Decrease,1,Unsatisfied,4,None,Average,North America
EMP10633,31,Male,Sales,Finance,7,Remote,38,1,3,High,Anxiety,Yes,Increase,4,Unsatisfied,3,None,Poor,North America
EMP10634,30,Male,Marketing,Healthcare,26,Onsite,46,0,3,Low,None,No,No Change,1,Neutral,1,Weekly,Good,Oceania
EMP10635,31,Non-binary,Project Manager,Healthcare,7,Hybrid,32,3,1,High,Depression,No,Increase,4,Unsatisfied,3,Daily,Average,Asia
EMP10636,54,Male,Software Engineer,Retail,16,Onsite,52,1,2,High,Depression,No,Increase,1,Neutral,2,Daily,Average,Africa
EMP10637,55,Male,Sales,Finance,16,Hybrid,48,13,1,Low,Burnout,Yes,Increase,2,Unsatisfied,3,None,Good,Asia
EMP10638,64,Female,Software Engineer,Manufacturing,19,Remote,38,0,3,High,Burnout,No,Increase,5,Unsatisfied,4,Weekly,Good,Europe
EMP10639,43,Non-binary,Software Engineer,Finance,16,Hybrid,25,2,3,High,None,Yes,Decrease,3,Satisfied,1,Daily,Good,Africa
EMP10640,27,Male,Sales,Manufacturing,20,Hybrid,27,10,5,Low,Depression,Yes,No Change,2,Satisfied,2,None,Poor,North America
EMP10641,39,Non-binary,Data Scientist,Finance,31,Hybrid,28,3,2,High,Anxiety,No,No Change,1,Unsatisfied,5,None,Poor,North America
EMP10642,33,Male,Designer,Retail,15,Onsite,36,6,5,Low,Burnout,Yes,Decrease,2,Satisfied,1,Daily,Poor,North America
EMP10643,28,Male,Marketing,Retail,31,Onsite,53,3,1,Medium,Burnout,Yes,Increase,4,Neutral,4,None,Poor,Oceania
EMP10644,41,Female,Project Manager,Education,20,Onsite,54,15,3,Medium,Burnout,Yes,No Change,4,Satisfied,2,None,Good,Europe
EMP10645,55,Male,Sales,IT,26,Hybrid,39,3,3,Medium,None,Yes,Decrease,3,Satisfied,5,Weekly,Average,Oceania
EMP10646,36,Male,Designer,Consulting,16,Onsite,47,8,1,Medium,None,Yes,No Change,3,Unsatisfied,5,None,Average,South America
EMP10647,31,Prefer not to say,HR,Consulting,14,Hybrid,60,1,3,High,Burnout,Yes,No Change,4,Satisfied,4,None,Good,North America
EMP10648,42,Female,Designer,Finance,29,Onsite,37,1,3,Low,Burnout,No,Decrease,3,Satisfied,4,Weekly,Good,North America
EMP10649,44,Female,Marketing,IT,13,Remote,33,10,3,Low,Depression,No,Decrease,4,Satisfied,5,Weekly,Good,Asia
EMP10650,36,Male,Sales,Consulting,31,Onsite,27,13,5,Low,Anxiety,No,Increase,4,Satisfied,3,Weekly,Good,Asia
EMP10651,65,Female,Software Engineer,Consulting,1,Remote,39,6,4,Low,Anxiety,Yes,Decrease,2,Unsatisfied,5,Daily,Average,Africa
EMP10652,33,Male,HR,Retail,9,Onsite,45,0,2,Medium,Burnout,Yes,Decrease,4,Satisfied,5,Weekly,Poor,Oceania
EMP10653,28,Male,Project Manager,Education,21,Remote,57,5,1,Low,Anxiety,No,No Change,4,Unsatisfied,4,Daily,Average,North America
EMP10654,54,Male,Data Scientist,IT,5,Remote,27,9,3,High,Burnout,Yes,No Change,2,Neutral,5,Daily,Good,Europe
EMP10655,37,Male,Software Engineer,Retail,1,Hybrid,44,5,2,High,Anxiety,Yes,Increase,2,Satisfied,1,Weekly,Poor,Asia
EMP10656,49,Male,Designer,Education,1,Remote,25,3,5,High,None,Yes,Decrease,5,Neutral,4,None,Average,North America
EMP10657,44,Female,Software Engineer,Education,14,Hybrid,46,5,1,Medium,Burnout,No,Decrease,3,Unsatisfied,4,Daily,Good,Oceania
EMP10658,30,Male,Marketing,Consulting,12,Remote,51,12,1,Low,Burnout,Yes,Increase,5,Neutral,2,None,Poor,Oceania
EMP10659,41,Non-binary,HR,Retail,32,Remote,55,5,5,Low,None,Yes,No Change,4,Satisfied,4,Weekly,Good,Europe
EMP10660,58,Non-binary,Software Engineer,Retail,9,Onsite,54,14,4,High,Burnout,Yes,Decrease,5,Neutral,3,Daily,Good,Europe
EMP10661,33,Prefer not to say,Software Engineer,IT,3,Onsite,34,11,3,High,Burnout,Yes,Increase,4,Satisfied,3,None,Poor,Africa
EMP10662,42,Female,Designer,Retail,2,Hybrid,32,9,1,Low,None,Yes,Decrease,2,Satisfied,1,None,Average,Asia
EMP10663,54,Male,Software Engineer,Retail,32,Remote,23,10,5,Low,Burnout,No,Increase,4,Satisfied,5,Daily,Good,South America
EMP10664,35,Female,Sales,Retail,23,Remote,22,8,1,High,Burnout,No,No Change,1,Unsatisfied,5,Daily,Good,Africa
EMP10665,35,Prefer not to say,Marketing,Consulting,25,Onsite,36,2,1,High,Anxiety,Yes,Decrease,2,Unsatisfied,3,Daily,Poor,South America
EMP10666,32,Non-binary,Project Manager,Retail,29,Onsite,50,3,5,Low,Depression,No,No Change,4,Neutral,1,Weekly,Poor,Oceania
EMP10667,42,Female,HR,Retail,11,Hybrid,36,13,5,High,Anxiety,Yes,Increase,4,Neutral,2,Weekly,Good,Asia
EMP10668,30,Non-binary,Data Scientist,Finance,33,Remote,39,13,4,Medium,Burnout,No,No Change,5,Neutral,3,Weekly,Good,North America
EMP10669,29,Male,Sales,Education,31,Hybrid,32,15,5,Medium,None,Yes,No Change,4,Unsatisfied,4,Weekly,Good,Oceania
EMP10670,27,Prefer not to say,Marketing,Manufacturing,12,Hybrid,53,10,2,Low,None,No,No Change,2,Neutral,2,Daily,Good,Africa
EMP10671,44,Prefer not to say,Software Engineer,Education,5,Remote,57,12,5,Medium,Depression,Yes,Decrease,1,Unsatisfied,4,Weekly,Good,Europe
EMP10672,31,Non-binary,Designer,Retail,27,Remote,25,12,4,High,Burnout,Yes,Increase,4,Satisfied,2,Weekly,Poor,Europe
EMP10673,36,Female,Sales,IT,6,Onsite,25,6,3,Medium,Depression,Yes,Increase,2,Unsatisfied,1,None,Poor,Asia
EMP10674,47,Prefer not to say,Sales,Manufacturing,2,Remote,25,7,2,Low,None,No,Decrease,4,Neutral,2,Weekly,Poor,Asia
EMP10675,66,Non-binary,HR,IT,33,Remote,52,3,4,High,Depression,No,Increase,3,Satisfied,2,Daily,Poor,Europe
EMP10676,47,Male,Sales,Manufacturing,6,Hybrid,44,15,2,Medium,Anxiety,Yes,No Change,4,Unsatisfied,2,Daily,Average,Oceania
EMP10677,38,Female,Sales,Healthcare,20,Remote,27,7,1,High,Depression,No,Decrease,5,Neutral,5,Daily,Average,North America
EMP10678,32,Prefer not to say,Software Engineer,Retail,30,Remote,37,15,2,Medium,Depression,Yes,Increase,2,Neutral,3,Weekly,Poor,Africa
EMP10679,31,Prefer not to say,HR,IT,33,Onsite,39,15,3,Medium,None,Yes,Increase,2,Satisfied,3,None,Average,South America
EMP10680,27,Male,Data Scientist,Consulting,32,Hybrid,40,7,4,Medium,Depression,No,No Change,5,Unsatisfied,1,Weekly,Average,Europe
EMP10681,35,Male,Project Manager,Finance,1,Hybrid,60,5,5,High,Depression,No,No Change,4,Satisfied,3,Daily,Poor,Oceania
EMP10682,47,Prefer not to say,Data Scientist,IT,10,Onsite,53,15,4,Medium,Burnout,Yes,Increase,3,Neutral,4,Daily,Average,Oceania
EMP10683,39,Prefer not to say,Sales,Consulting,1,Onsite,35,8,5,Medium,Depression,Yes,No Change,1,Satisfied,4,None,Poor,North America
EMP10684,50,Non-binary,Sales,Manufacturing,21,Onsite,44,0,4,Medium,Depression,No,No Change,4,Neutral,2,None,Average,Africa
EMP10685,36,Prefer not to say,Data Scientist,IT,28,Remote,60,5,1,Medium,None,No,Decrease,2,Satisfied,2,None,Good,Africa
EMP10686,63,Male,Sales,Finance,4,Onsite,27,14,2,High,Depression,Yes,No Change,2,Unsatisfied,4,None,Average,Africa
EMP10687,47,Prefer not to say,Data Scientist,Healthcare,20,Remote,39,1,4,Low,None,No,Increase,5,Unsatisfied,2,Weekly,Good,Asia
EMP10688,37,Non-binary,Data Scientist,IT,31,Remote,31,1,3,Low,Anxiety,No,Increase,1,Satisfied,1,Daily,Average,Africa
EMP10689,39,Male,Marketing,Education,11,Hybrid,25,0,4,High,Depression,Yes,Increase,3,Neutral,2,Daily,Average,South America
EMP10690,54,Prefer not to say,Software Engineer,Education,5,Hybrid,21,10,1,Medium,Burnout,Yes,Decrease,4,Satisfied,4,Weekly,Good,Asia
EMP10691,59,Prefer not to say,Marketing,Finance,16,Onsite,49,7,3,Medium,Anxiety,Yes,No Change,4,Satisfied,3,None,Good,South America
EMP10692,41,Female,Designer,Retail,6,Remote,54,10,3,Low,Depression,No,Increase,4,Neutral,5,Daily,Poor,Oceania
EMP10693,28,Non-binary,HR,Finance,23,Hybrid,56,6,5,Medium,Burnout,No,No Change,5,Unsatisfied,3,Daily,Average,Oceania
EMP10694,65,Non-binary,HR,Retail,16,Hybrid,57,6,5,Low,None,Yes,Decrease,1,Unsatisfied,1,Daily,Average,Europe
EMP10695,50,Male,Software Engineer,Healthcare,18,Remote,43,1,3,Low,None,Yes,Increase,1,Unsatisfied,1,Weekly,Poor,Oceania
EMP10696,27,Male,Marketing,Retail,3,Onsite,59,9,5,Medium,None,No,Increase,4,Neutral,3,None,Poor,North America
EMP10697,40,Male,HR,IT,29,Onsite,44,4,1,Medium,Depression,No,Decrease,3,Satisfied,1,Weekly,Poor,Europe
EMP10698,35,Female,Project Manager,Manufacturing,21,Hybrid,24,13,1,High,Burnout,No,Decrease,4,Neutral,2,Weekly,Poor,Africa
EMP10699,34,Male,Designer,Retail,17,Onsite,60,12,3,Medium,Depression,No,No Change,4,Unsatisfied,5,Daily,Good,Africa
EMP10700,36,Prefer not to say,Data Scientist,Finance,12,Hybrid,28,6,3,High,Burnout,No,Increase,3,Satisfied,5,Weekly,Good,Oceania
EMP10701,33,Non-binary,Designer,Consulting,18,Onsite,42,15,3,Medium,None,No,Increase,1,Satisfied,3,Daily,Poor,South America
EMP10702,53,Non-binary,Designer,Finance,25,Remote,26,9,2,High,None,No,No Change,5,Neutral,3,None,Average,North America
EMP10703,30,Non-binary,HR,Healthcare,23,Onsite,28,12,1,Medium,None,Yes,Increase,5,Unsatisfied,1,Weekly,Poor,North America
EMP10704,29,Male,Project Manager,Manufacturing,1,Onsite,45,4,1,Medium,Depression,Yes,Increase,5,Neutral,4,None,Average,South America
EMP10705,50,Male,Marketing,IT,5,Remote,37,2,2,Low,None,No,Decrease,1,Satisfied,3,None,Good,Oceania
EMP10706,40,Female,Designer,Retail,4,Remote,31,12,3,Low,Depression,Yes,Increase,1,Satisfied,2,None,Average,Africa
EMP10707,34,Female,Software Engineer,Consulting,7,Remote,22,10,2,Medium,None,No,Decrease,2,Neutral,4,None,Average,Africa
EMP10708,44,Male,Project Manager,Consulting,35,Remote,48,0,4,Medium,None,Yes,Decrease,3,Unsatisfied,1,Weekly,Average,Asia
EMP10709,53,Prefer not to say,Designer,Education,7,Onsite,55,9,3,Low,None,No,Decrease,5,Neutral,4,None,Average,North America
EMP10710,30,Female,Project Manager,IT,3,Onsite,60,15,4,High,Burnout,Yes,Decrease,1,Satisfied,1,None,Good,Asia
EMP10711,45,Prefer not to say,HR,Education,14,Onsite,40,12,3,High,None,No,No Change,2,Satisfied,5,None,Average,Oceania
EMP10712,33,Prefer not to say,Software Engineer,Retail,8,Hybrid,30,9,4,Low,Burnout,Yes,Increase,1,Neutral,4,Daily,Poor,Europe
EMP10713,27,Male,Designer,Finance,2,Hybrid,54,9,3,High,Burnout,No,No Change,5,Neutral,3,Weekly,Poor,Asia
EMP10714,30,Female,Sales,IT,7,Remote,44,7,1,High,Burnout,No,No Change,2,Neutral,5,Daily,Poor,Asia
EMP10715,51,Male,Software Engineer,Manufacturing,19,Remote,43,5,5,Medium,Burnout,Yes,No Change,1,Satisfied,5,None,Average,North America
EMP10716,38,Prefer not to say,Designer,Consulting,11,Onsite,35,7,4,High,Anxiety,Yes,No Change,2,Unsatisfied,5,Daily,Good,North America
EMP10717,39,Male,Software Engineer,Finance,7,Remote,27,0,1,High,Burnout,No,Increase,2,Unsatisfied,3,None,Average,Asia
EMP10718,45,Non-binary,Software Engineer,Healthcare,23,Onsite,57,14,3,Medium,Depression,No,Decrease,2,Neutral,1,Weekly,Average,South America
EMP10719,37,Male,Data Scientist,Healthcare,4,Onsite,35,9,2,High,Depression,Yes,Decrease,3,Satisfied,3,None,Poor,Africa
EMP10720,34,Non-binary,Designer,Consulting,30,Remote,26,6,5,Low,Burnout,Yes,Decrease,1,Satisfied,1,None,Average,Asia
EMP10721,58,Male,Designer,Healthcare,15,Hybrid,38,8,2,Medium,Burnout,Yes,No Change,3,Unsatisfied,4,Weekly,Good,Europe
EMP10722,39,Prefer not to say,HR,Consulting,1,Hybrid,54,14,5,Low,Depression,No,No Change,5,Neutral,1,None,Average,Europe
EMP10723,30,Male,Marketing,Manufacturing,27,Hybrid,37,13,4,Medium,Depression,Yes,No Change,5,Neutral,5,None,Good,Europe
EMP10724,34,Non-binary,Software Engineer,Finance,16,Onsite,35,10,2,Low,Depression,Yes,Increase,1,Unsatisfied,4,Daily,Good,Europe
EMP10725,64,Prefer not to say,Software Engineer,IT,12,Hybrid,51,2,2,High,Depression,Yes,Decrease,5,Satisfied,5,None,Good,South America
EMP10726,32,Female,Sales,Healthcare,12,Remote,56,12,4,Medium,Burnout,No,No Change,3,Unsatisfied,3,Weekly,Poor,Oceania
EMP10727,30,Male,Sales,Healthcare,10,Remote,59,4,1,Medium,Burnout,No,Increase,5,Unsatisfied,3,Weekly,Average,Europe
EMP10728,44,Female,Data Scientist,Manufacturing,1,Onsite,28,12,3,Low,None,No,Increase,5,Unsatisfied,1,Daily,Good,Asia
EMP10729,42,Prefer not to say,Designer,Finance,32,Remote,51,14,2,Medium,None,Yes,Increase,1,Neutral,5,Daily,Average,Asia
EMP10730,53,Non-binary,Project Manager,Consulting,19,Onsite,45,6,1,Medium,None,Yes,Decrease,3,Satisfied,2,Weekly,Average,Europe
EMP10731,46,Prefer not to say,Designer,Education,13,Hybrid,23,3,4,High,Burnout,Yes,No Change,1,Unsatisfied,2,Daily,Good,Asia
EMP10732,28,Prefer not to say,Data Scientist,Education,14,Hybrid,34,9,2,High,Anxiety,Yes,No Change,2,Neutral,4,Weekly,Average,Oceania
EMP10733,60,Male,Designer,IT,11,Remote,34,9,3,Medium,Depression,Yes,Decrease,2,Unsatisfied,3,None,Good,Europe
EMP10734,30,Female,Software Engineer,Retail,3,Onsite,31,6,5,High,None,Yes,Decrease,3,Satisfied,4,None,Poor,Asia
EMP10735,48,Male,Designer,Retail,30,Hybrid,35,3,3,Medium,Depression,No,Decrease,1,Satisfied,1,Weekly,Average,Asia
EMP10736,65,Male,Marketing,Manufacturing,5,Remote,32,5,5,Low,Depression,Yes,Decrease,2,Satisfied,2,Weekly,Average,Oceania
EMP10737,41,Prefer not to say,Software Engineer,Finance,12,Hybrid,45,4,4,Medium,Anxiety,No,No Change,5,Satisfied,4,Daily,Good,South America
EMP10738,32,Prefer not to say,HR,Education,27,Remote,45,10,4,High,None,No,Increase,1,Unsatisfied,5,Daily,Poor,Africa
EMP10739,58,Prefer not to say,Project Manager,Retail,21,Hybrid,37,7,5,Low,None,Yes,Decrease,2,Satisfied,2,Weekly,Poor,Africa
EMP10740,65,Prefer not to say,Sales,Manufacturing,17,Remote,41,12,3,Medium,Burnout,No,Decrease,2,Satisfied,3,None,Average,Asia
EMP10741,66,Non-binary,Designer,Finance,35,Hybrid,59,11,1,Medium,Depression,No,Increase,2,Satisfied,3,Daily,Average,South America
EMP10742,54,Female,Marketing,Manufacturing,10,Remote,32,2,3,High,None,No,Decrease,4,Satisfied,2,None,Good,Africa
EMP10743,38,Male,Marketing,Consulting,14,Hybrid,40,4,5,Medium,Depression,Yes,Decrease,1,Unsatisfied,4,None,Average,Asia
EMP10744,30,Non-binary,Software Engineer,Healthcare,19,Onsite,39,14,2,High,Burnout,Yes,No Change,4,Satisfied,2,None,Poor,North America
EMP10745,60,Male,HR,Healthcare,30,Onsite,60,12,1,Medium,Depression,No,Increase,5,Satisfied,2,Weekly,Poor,North America
EMP10746,36,Non-binary,Designer,Healthcare,18,Remote,28,0,4,Medium,Burnout,No,Increase,1,Satisfied,2,Weekly,Good,South America
EMP10747,43,Male,HR,IT,1,Hybrid,32,9,1,Medium,None,No,Decrease,2,Unsatisfied,5,Daily,Average,Europe
EMP10748,33,Male,HR,Finance,30,Onsite,56,11,2,High,Depression,Yes,No Change,5,Satisfied,4,Weekly,Good,Asia
EMP10749,40,Female,Project Manager,Finance,23,Remote,23,0,1,High,Depression,Yes,Decrease,5,Satisfied,1,Daily,Poor,North America
EMP10750,49,Male,Sales,IT,18,Onsite,51,1,4,Low,Burnout,No,Decrease,5,Unsatisfied,5,None,Poor,South America
EMP10751,51,Non-binary,Data Scientist,IT,22,Remote,32,11,3,Medium,Anxiety,Yes,Increase,4,Neutral,5,Daily,Good,South America
EMP10752,42,Prefer not to say,Designer,Healthcare,23,Remote,35,12,5,Medium,None,No,Increase,4,Unsatisfied,2,None,Poor,Asia
EMP10753,40,Female,Data Scientist,Healthcare,26,Remote,54,7,5,Medium,Burnout,No,No Change,3,Satisfied,1,Daily,Average,South America
EMP10754,37,Female,Data Scientist,Education,33,Remote,44,4,2,High,None,No,Decrease,3,Satisfied,4,None,Average,Oceania
EMP10755,29,Prefer not to say,Designer,Consulting,17,Remote,36,2,1,Low,Anxiety,Yes,Decrease,3,Unsatisfied,4,Daily,Average,North America
EMP10756,39,Male,Marketing,Manufacturing,11,Remote,24,5,1,Medium,Burnout,Yes,Increase,3,Satisfied,3,Weekly,Poor,South America
EMP10757,50,Male,Software Engineer,Retail,19,Onsite,24,9,2,Low,Depression,No,No Change,2,Unsatisfied,5,Daily,Poor,South America
EMP10758,41,Non-binary,Designer,Manufacturing,26,Remote,32,5,3,Low,Burnout,No,Increase,1,Neutral,4,None,Good,South America
EMP10759,34,Non-binary,Software Engineer,Education,15,Hybrid,21,3,5,Medium,None,No,Increase,3,Neutral,1,None,Good,South America
EMP10760,40,Male,HR,Healthcare,12,Hybrid,20,4,5,Medium,Depression,Yes,Increase,2,Neutral,1,Weekly,Good,Africa
EMP10761,38,Female,Data Scientist,IT,13,Onsite,59,14,2,High,None,Yes,No Change,1,Neutral,1,Weekly,Poor,Europe
EMP10762,41,Male,Project Manager,IT,26,Hybrid,44,4,1,High,Depression,Yes,Decrease,2,Unsatisfied,1,None,Good,Africa
EMP10763,64,Male,Marketing,Retail,6,Remote,57,0,3,Low,None,Yes,Decrease,4,Neutral,5,Weekly,Average,South America
EMP10764,38,Non-binary,Software Engineer,Finance,31,Onsite,56,7,1,Medium,Depression,Yes,Decrease,3,Neutral,4,Weekly,Poor,North America
