Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EMP10467,43,Prefer not to say,Project Manager,IT,17,Hybrid,55,2,2,Medium,Anxiety,Yes,Increase,1,Unsatisfied,2,None,Average,Europe
EMP10468,37,Non-binary,Project Manager,IT,26,Hybrid,29,9,1,Medium,Anxiety,Yes,Decrease,4,Satisfied,1,Weekly,Poor,Oceania
EMP10469,37,Prefer not to say,HR,Education,14,Hybrid,59,13,1,Low,Burnout,Yes,Decrease,1,Unsatisfied,1,Weekly,Average,Asia
EMP10470,57,Female,Sales,Finance,1,Hybrid,44,14,4,Low,Depression,Yes,No Change,4,Satisfied,3,Daily,Poor,Africa
EMP10471,33,Female,Sales,IT,26,Onsite,49,7,2,Low,Depression,No,No Change,1,Unsatisfied,2,Daily,Good,Europe
EMP10472,51,Female,HR,Manufacturing,14,Remote,21,9,2,High,None,No,Decrease,5,Satisfied,2,Daily,Average,Africa
EMP10473,50,Male,Designer,Manufacturing,17,Remote,29,14,3,Medium,None,Yes,Decrease,5,Satisfied,1,Weekly,Average,Europe
EMP10474,35,Female,Sales,Consulting,26,Hybrid,42,15,2,Medium,Depression,No,Decrease,1,Unsatisfied,2,None,Poor,Asia
EMP10475,40,Non-binary,Marketing,Education,33,Remote,52,13,2,Low,Depression,Yes,Increase,2,Unsatisfied,5,None,Poor,Africa
EMP10476,53,Non-binary,Project Manager,Retail,7,Onsite,45,9,3,Low,Depression,Yes,No Change,2,Unsatisfied,5,Weekly,Poor,South America
EMP10477,32,Male,Marketing,Manufacturing,5,Onsite,49,11,2,Low,Anxiety,No,Increase,1,Unsatisfied,4,Daily,Average,Africa
EMP10478,56,Female,Designer,Retail,25,Remote,22,15,4,High,Burnout,No,Decrease,4,Satisfied,2,None,Good,Africa
EMP10479,55,Female,Sales,Finance,3,Onsite,24,1,1,Low,Depression,Yes,Decrease,5,Unsatisfied,5,None,Good,South America
EMP10480,49,Non-binary,Project Manager,Retail,2,Onsite,43,10,4,Low,Burnout,Yes,No Change,4,Satisfied,1,Weekly,Poor,Africa
EMP10481,23,Female,Software Engineer,Retail,13,Hybrid,43,12,2,High,Burnout,No,Decrease,5,Satisfied,5,Daily,Average,North America
EMP10482,38,Male,Sales,Retail,8,Hybrid,47,4,2,Medium,Anxiety,Yes,Decrease,4,Satisfied,1,Weekly,Poor,Africa
EMP10483,23,Male,Marketing,Education,16,Remote,48,11,3,Medium,Burnout,Yes,Decrease,1,Unsatisfied,3,Weekly,Poor,Africa
EMP10484,29,Female,Project Manager,Education,21,Remote,53,14,2,Low,Burnout,No,Increase,1,Unsatisfied,3,Weekly,Average,Africa
EMP10485,24,Female,Data Scientist,Consulting,20,Remote,20,14,1,Low,Anxiety,No,Increase,5,Neutral,5,None,Average,Europe
EMP10486,58,Male,Software Engineer,Finance,12,Onsite,23,5,5,Low,Burnout,No,No Change,4,Unsatisfied,2,Weekly,Poor,South America
EMP10487,42,Male,Project Manager,Manufacturing,1,Hybrid,45,4,1,Low,Anxiety,No,Increase,1,Unsatisfied,4,Weekly,Good,Africa
EMP10488,42,Male,Designer,Healthcare,32,Onsite,42,5,1,Low,Anxiety,No,No Change,2,Unsatisfied,4,None,Poor,South America
EMP10489,39,Non-binary,Sales,Healthcare,22,Remote,45,2,3,Low,Burnout,Yes,Increase,3,Unsatisfied,1,Daily,Poor,Asia
EMP10490,45,Male,Designer,Healthcare,23,Onsite,47,8,5,Medium,Depression,Yes,Increase,2,Unsatisfied,3,None,Good,Oceania
EMP10491,53,Non-binary,Project Manager,IT,27,Onsite,50,5,2,High,None,No,No Change,3,Unsatisfied,5,None,Good,Oceania
EMP10492,43,Prefer not to say,Sales,Finance,10,Hybrid,43,11,4,High,None,Yes,Increase,1,Unsatisfied,3,Weekly,Poor,North America
EMP10493,24,Prefer not to say,Designer,Education,23,Onsite,26,7,1,Medium,Anxiety,Yes,No Change,4,Satisfied,3,Weekly,Average,South America
EMP10494,44,Male,Marketing,Finance,24,Remote,41,4,1,High,Burnout,Yes,Decrease,5,Satisfied,5,None,Average,Europe
EMP10495,39,Prefer not to say,Software Engineer,Education,16,Remote,28,4,4,Medium,Anxiety,No,Decrease,5,Neutral,5,Daily,Good,North America
EMP10496,40,Prefer not to say,HR,Retail,19,Hybrid,49,4,2,Low,None,Yes,No Change,2,Unsatisfied,2,None,Average,Europe
EMP10497,41,Non-binary,Designer,Education,14,Hybrid,44,7,4,Medium,Anxiety,Yes,No Change,4,Satisfied,3,Weekly,Good,North America
EMP10498,23,Male,Data Scientist,Finance,23,Remote,22,13,4,Low,Burnout,Yes,No Change,5,Unsatisfied,2,Daily,Good,North America
EMP10499,53,Female,Software Engineer,Retail,14,Onsite,45,13,4,Low,Burnout,No,Increase,1,Unsatisfied,5,Daily,Poor,North America
EMP10500,52,Non-binary,Project Manager,Retail,10,Onsite,20,3,3,Medium,Depression,Yes,Decrease,4,Satisfied,3,Daily,Average,Asia
EMP10501,58,Female,Data Scientist,Consulting,7,Onsite,43,2,5,Low,Burnout,No,Decrease,5,Satisfied,1,None,Good,Europe
EMP10502,56,Prefer not to say,Data Scientist,Retail,25,Hybrid,43,13,1,High,None,No,No Change,2,Unsatisfied,5,Weekly,Average,Oceania
EMP10503,34,Female,Software Engineer,Consulting,21,Hybrid,47,13,3,High,Burnout,No,Increase,1,Unsatisfied,2,None,Average,Africa
EMP10504,36,Non-binary,Sales,Healthcare,22,Hybrid,42,3,3,Low,Anxiety,No,Decrease,1,Unsatisfied,5,Daily,Average,Europe
EMP10505,50,Male,Software Engineer,Retail,29,Remote,28,5,3,Low,Depression,No,No Change,5,Satisfied,4,Daily,Average,South America
EMP10506,41,Male,Software Engineer,Education,14,Remote,29,8,4,Medium,Anxiety,No,No Change,3,Unsatisfied,4,Daily,Average,Asia
EMP10507,27,Female,Sales,Healthcare,17,Remote,41,15,1,Low,Burnout,Yes,Decrease,4,Satisfied,5,None,Poor,North America
EMP10508,40,Non-binary,Designer,Consulting,18,Remote,43,1,1,Medium,Depression,No,Increase,3,Unsatisfied,2,None,Average,Europe
EMP10509,33,Male,HR,Education,27,Onsite,30,11,1,Medium,Anxiety,Yes,No Change,4,Neutral,5,Daily,Good,Africa
EMP10510,45,Prefer not to say,Sales,Finance,10,Remote,49,14,2,Medium,Burnout,No,Increase,5,Satisfied,1,Weekly,Poor,Oceania
EMP10511,39,Prefer not to say,HR,Manufacturing,5,Remote,22,12,4,Low,Anxiety,Yes,Decrease,5,Satisfied,4,Weekly,Poor,Oceania
EMP10512,34,Male,Designer,Education,23,Hybrid,23,1,2,High,Anxiety,Yes,Decrease,4,Neutral,5,Daily,Average,Asia
EMP10513,40,Female,Marketing,IT,27,Onsite,51,13,3,Low,Burnout,Yes,Increase,4,Satisfied,5,Daily,Average,Oceania
EMP10514,49,Female,Data Scientist,Education,6,Remote,60,13,4,Medium,None,Yes,Increase,2,Unsatisfied,3,None,Good,North America
EMP10515,35,Female,Project Manager,IT,32,Remote,50,0,1,Medium,Depression,Yes,Decrease,4,Satisfied,5,None,Average,Africa
EMP10516,43,Non-binary,Designer,Finance,20,Remote,30,11,1,Low,Anxiety,No,Increase,5,Satisfied,5,None,Poor,Asia
EMP10517,59,Female,HR,IT,32,Remote,52,10,2,Low,Depression,Yes,Increase,2,Unsatisfied,3,Daily,Good,Europe
EMP10518,60,Prefer not to say,Data Scientist,Healthcare,8,Onsite,41,14,4,Medium,Depression,No,No Change,4,Satisfied,5,Weekly,Good,Asia
EMP10519,42,Female,Project Manager,Retail,29,Hybrid,29,14,5,Low,None,Yes,No Change,5,Neutral,4,Weekly,Poor,Oceania
EMP10520,42,Prefer not to say,Designer,Consulting,22,Hybrid,45,6,3,High,Anxiety,Yes,Decrease,4,Satisfied,4,Daily,Average,Asia
EMP10521,37,Male,HR,Finance,8,Hybrid,41,4,5,Low,Burnout,Yes,Decrease,5,Satisfied,3,Daily,Poor,South America
EMP10522,60,Female,Data Scientist,Finance,33,Hybrid,60,0,1,Medium,Burnout,Yes,Increase,1,Unsatisfied,4,Daily,Average,Oceania
EMP10523,33,Non-binary,Software Engineer,Retail,6,Onsite,47,2,3,Medium,Anxiety,No,Increase,2,Unsatisfied,5,Daily,Good,Europe
EMP10524,60,Male,Project Manager,Consulting,6,Hybrid,21,11,2,Medium,Anxiety,Yes,Decrease,4,Neutral,3,Weekly,Poor,Oceania
EMP10525,58,Female,Designer,Retail,9,Onsite,43,2,2,Medium,Depression,No,Increase,2,Unsatisfied,4,None,Average,Oceania
EMP10526,25,Male,Software Engineer,Finance,10,Remote,48,0,2,Low,Burnout,Yes,No Change,2,Unsatisfied,1,Weekly,Poor,South America
EMP10527,30,Prefer not to say,Project Manager,Consulting,26,Hybrid,22,4,3,High,Anxiety,Yes,Increase,4,Satisfied,5,Weekly,Good,North America
EMP10528,28,Female,Software Engineer,Healthcare,14,Hybrid,51,1,3,Medium,Depression,No,Increase,2,Unsatisfied,3,Weekly,Good,Africa
EMP10529,28,Non-binary,Project Manager,IT,5,Onsite,21,5,2,Medium,Anxiety,Yes,No Change,4,Satisfied,1,Daily,Poor,North America
EMP10530,23,Prefer not to say,Marketing,Retail,15,Onsite,41,4,3,High,None,No,Increase,4,Satisfied,5,Weekly,Average,Europe
EMP10531,36,Female,Software Engineer,Retail,14,Onsite,48,1,3,High,Anxiety,No,No Change,2,Unsatisfied,3,Daily,Good,Oceania
EMP10532,50,Male,Designer,Retail,16,Hybrid,43,8,1,High,Anxiety,Yes,Decrease,2,Unsatisfied,5,Daily,Poor,South America
EMP10533,57,Non-binary,Designer,IT,35,Onsite,42,15,3,Medium,None,No,No Change,4,Satisfied,5,None,Poor,South America
EMP10534,44,Male,Sales,Healthcare,25,Onsite,45,7,3,Low,Depression,No,Increase,2,Unsatisfied,1,None,Average,Africa
EMP10535,24,Non-binary,Marketing,Healthcare,2,Hybrid,28,3,5,High,None,Yes,Decrease,4,Satisfied,5,Daily,Average,Africa
EMP10536,39,Prefer not to say,Software Engineer,Education,32,Hybrid,27,10,1,High,Depression,Yes,Increase,5,Unsatisfied,4,Weekly,Poor,South America
EMP10537,57,Male,Marketing,IT,28,Hybrid,27,3,5,Medium,Depression,Yes,No Change,4,Satisfied,1,Daily,Average,Europe
EMP10538,45,Prefer not to say,HR,Retail,12,Hybrid,42,0,3,Medium,None,Yes,No Change,1,Unsatisfied,3,Daily,Poor,North America
EMP10539,35,Female,Marketing,Retail,14,Onsite,46,4,3,Low,Anxiety,No,No Change,5,Satisfied,3,None,Good,North America
EMP10540,59,Prefer not to say,Project Manager,Healthcare,27,Remote,27,11,4,High,Depression,No,No Change,4,Neutral,1,Daily,Average,North America
EMP10541,58,Prefer not to say,Marketing,Retail,1,Hybrid,50,14,2,High,Burnout,No,No Change,2,Unsatisfied,4,Daily,Poor,Oceania
EMP10542,48,Male,Data Scientist,Education,30,Remote,49,1,4,Medium,Depression,No,Increase,5,Satisfied,3,Weekly,Average,Oceania
EMP10543,55,Prefer not to say,Data Scientist,Healthcare,8,Remote,42,10,5,Medium,Depression,No,No Change,2,Unsatisfied,5,Weekly,Good,South America
EMP10544,60,Male,Designer,IT,11,Hybrid,42,2,3,Medium,None,No,Decrease,2,Unsatisfied,5,None,Average,Europe
EMP10545,60,Prefer not to say,Software Engineer,Finance,20,Onsite,41,6,1,Low,None,Yes,Decrease,5,Satisfied,3,Daily,Poor,Europe
EMP10546,23,Non-binary,HR,IT,23,Remote,45,6,4,Low,Anxiety,Yes,No Change,2,Unsatisfied,2,Weekly,Good,South America
EMP10547,28,Male,Designer,Education,32,Hybrid,47,3,3,Medium,Burnout,Yes,No Change,5,Satisfied,5,None,Poor,North America
EMP10548,49,Female,Marketing,IT,5,Hybrid,54,6,3,Medium,Depression,Yes,No Change,1,Unsatisfied,5,Weekly,Average,Oceania
EMP10549,45,Male,Designer,Retail,18,Remote,29,8,4,Medium,Burnout,Yes,No Change,4,Satisfied,4,None,Average,Europe
EMP10550,22,Male,Project Manager,Retail,35,Onsite,52,12,3,High,Burnout,Yes,Decrease,2,Unsatisfied,3,Daily,Poor,South America
EMP10551,24,Female,Designer,Manufacturing,20,Onsite,41,12,2,High,Anxiety,Yes,No Change,4,Satisfied,1,Daily,Good,Oceania
EMP10552,39,Male,Sales,Healthcare,28,Hybrid,41,6,3,High,Depression,No,Decrease,4,Satisfied,1,Weekly,Poor,Oceania
EMP10553,27,Non-binary,HR,Manufacturing,29,Onsite,30,11,4,High,Depression,Yes,Decrease,4,Satisfied,1,Daily,Poor,South America
EMP10554,38,Male,Project Manager,IT,26,Hybrid,24,0,4,High,Anxiety,No,Increase,5,Neutral,3,Weekly,Good,North America
EMP10555,50,Female,Project Manager,Healthcare,18,Remote,30,1,5,Low,None,Yes,Decrease,4,Neutral,2,Weekly,Good,Africa
EMP10556,46,Non-binary,HR,IT,4,Remote,46,13,4,High,Depression,No,Decrease,3,Unsatisfied,5,Daily,Poor,North America
EMP10557,46,Prefer not to say,Designer,Education,4,Onsite,53,4,1,Low,Anxiety,Yes,Increase,1,Unsatisfied,3,None,Good,Asia
EMP10558,28,Prefer not to say,Sales,Manufacturing,10,Hybrid,57,2,3,Low,Anxiety,Yes,Decrease,4,Satisfied,3,None,Poor,Europe
EMP10559,53,Prefer not to say,HR,Manufacturing,2,Remote,28,11,3,Medium,Burnout,No,No Change,5,Satisfied,4,Weekly,Poor,Oceania
EMP10560,34,Female,Software Engineer,Education,2,Hybrid,52,9,5,Medium,Depression,Yes,Decrease,2,Unsatisfied,1,Weekly,Average,North America
EMP10561,35,Female,Project Manager,Finance,8,Hybrid,50,14,5,High,Anxiety,Yes,No Change,2,Unsatisfied,4,Daily,Poor,Asia
EMP10562,48,Prefer not to say,HR,Retail,34,Onsite,44,9,2,Medium,Anxiety,Yes,Decrease,3,Unsatisfied,4,Weekly,Good,North America
EMP10563,25,Male,Sales,Manufacturing,31,Hybrid,48,6,5,Low,Depression,No,Increase,5,Satisfied,5,Weekly,Good,Asia
EMP10564,54,Prefer not to say,Software Engineer,Education,8,Remote,44,6,2,High,Anxiety,Yes,Decrease,2,Unsatisfied,1,Weekly,Poor,South America
EMP10565,37,Male,Sales,IT,25,Hybrid,45,9,4,Low,Anxiety,No,No Change,4,Satisfied,1,None,Poor,Oceania
EMP10566,33,Male,Project Manager,Retail,18,Onsite,22,10,2,High,Depression,No,Decrease,5,Satisfied,5,Daily,Good,Africa
EMP10567,24,Female,Sales,Education,3,Remote,42,11,1,Medium,Depression,Yes,No Change,2,Unsatisfied,1,None,Poor,South America
EMP10568,52,Prefer not to say,HR,Finance,35,Hybrid,30,12,5,High,Burnout,Yes,Decrease,5,Satisfied,4,None,Average,North America
EMP10569,22,Male,Project Manager,Retail,26,Hybrid,44,0,5,High,Depression,Yes,Increase,5,Satisfied,4,None,Good,Oceania
EMP10570,48,Prefer not to say,Software Engineer,Retail,25,Remote,44,3,1,High,Anxiety,Yes,Increase,2,Unsatisfied,2,Daily,Good,Asia
EMP10571,48,Male,Designer,Manufacturing,4,Onsite,41,6,2,High,Anxiety,Yes,No Change,4,Satisfied,2,Weekly,Average,South America
EMP10572,47,Female,Sales,Healthcare,17,Remote,22,8,3,Medium,Anxiety,No,Decrease,5,Satisfied,3,Daily,Good,Africa
EMP10573,51,Male,Software Engineer,Education,11,Onsite,45,5,1,Medium,Anxiety,Yes,Decrease,5,Satisfied,4,None,Good,South America
EMP10574,52,Male,Marketing,Healthcare,19,Hybrid,21,8,2,Medium,Burnout,No,Decrease,5,Neutral,1,None,Poor,North America
EMP10575,41,Female,Software Engineer,Consulting,8,Remote,41,0,4,Medium,Anxiety,Yes,Increase,4,Satisfied,3,None,Good,Oceania
EMP10576,28,Male,Project Manager,Retail,23,Hybrid,52,6,2,Medium,Anxiety,Yes,Decrease,5,Satisfied,4,None,Average,Oceania
EMP10577,44,Prefer not to say,Designer,Retail,2,Hybrid,29,0,3,High,None,Yes,Increase,4,Satisfied,5,None,Good,South America
EMP10578,50,Non-binary,Sales,Finance,12,Remote,25,10,4,High,Anxiety,No,Increase,5,Satisfied,4,Weekly,Average,Europe
EMP10579,43,Prefer not to say,Project Manager,Healthcare,35,Hybrid,52,4,3,Low,Anxiety,No,Increase,3,Unsatisfied,1,None,Poor,Europe
EMP10580,43,Male,HR,IT,18,Remote,45,13,4,Low,Anxiety,No,Decrease,2,Unsatisfied,4,Weekly,Poor,North America
EMP10581,29,Prefer not to say,Marketing,Manufacturing,15,Onsite,57,3,5,High,Anxiety,Yes,No Change,1,Unsatisfied,5,Daily,Average,Oceania
EMP10582,30,Prefer not to say,Marketing,Manufacturing,23,Hybrid,59,2,5,Medium,Burnout,Yes,Decrease,1,Unsatisfied,3,Daily,Average,Europe
EMP10583,50,Prefer not to say,HR,Finance,26,Remote,29,10,1,Medium,Anxiety,Yes,Decrease,4,Neutral,4,Weekly,Average,Oceania
EMP10584,60,Male,HR,Retail,2,Hybrid,21,0,1,Medium,Depression,No,Decrease,5,Neutral,1,None,Poor,South America
EMP10585,31,Prefer not to say,Data Scientist,Retail,6,Hybrid,44,2,1,Low,Depression,No,No Change,2,Unsatisfied,4,None,Poor,North America
EMP10586,43,Female,Sales,Education,13,Onsite,41,5,3,Low,Burnout,No,No Change,5,Satisfied,1,Daily,Good,Europe
EMP10587,58,Female,Sales,Education,18,Remote,48,14,5,Low,None,Yes,Increase,4,Satisfied,2,Daily,Poor,Africa
EMP10588,56,Prefer not to say,Software Engineer,Education,27,Hybrid,23,2,3,Low,Anxiety,No,Increase,5,Satisfied,2,Daily,Average,South America
EMP10589,40,Non-binary,Designer,Finance,21,Remote,20,8,5,Medium,Burnout,No,Decrease,4,Satisfied,5,Weekly,Good,South America
EMP10590,57,Female,Designer,Healthcare,17,Hybrid,23,15,4,Low,Depression,No,Decrease,4,Satisfied,2,Weekly,Average,Asia
EMP10591,31,Male,Project Manager,Healthcare,6,Hybrid,54,11,5,Low,Depression,No,Decrease,3,Unsatisfied,4,Daily,Average,North America
EMP10592,35,Female,Marketing,Retail,8,Remote,41,14,3,Medium,None,Yes,Increase,5,Satisfied,5,Weekly,Average,South America
EMP10593,32,Prefer not to say,Sales,IT,10,Remote,29,13,2,Medium,Anxiety,Yes,No Change,4,Neutral,3,Daily,Good,Africa
EMP10594,31,Prefer not to say,Project Manager,Healthcare,30,Remote,25,0,5,High,Anxiety,Yes,Decrease,5,Unsatisfied,3,None,Good,Oceania
EMP10595,53,Prefer not to say,Sales,Manufacturing,3,Hybrid,43,7,1,High,Burnout,No,No Change,2,Unsatisfied,3,Daily,Poor,Europe
EMP10596,42,Prefer not to say,Designer,Consulting,22,Hybrid,49,9,2,Medium,Depression,Yes,No Change,4,Satisfied,1,None,Good,Oceania
EMP10597,35,Male,Designer,IT,35,Remote,60,10,5,Low,Anxiety,No,Decrease,1,Unsatisfied,5,Weekly,Good,Europe
EMP10598,58,Female,HR,Finance,19,Remote,43,12,4,High,Depression,No,Increase,2,Unsatisfied,4,Daily,Poor,South America
EMP10599,26,Female,Marketing,Finance,12,Remote,43,5,5,Medium,Depression,Yes,Decrease,4,Satisfied,3,Daily,Good,South America
EMP10600,45,Non-binary,Software Engineer,Retail,31,Hybrid,49,1,1,Low,None,Yes,Decrease,1,Unsatisfied,5,Weekly,Poor,Oceania
EMP10601,36,Male,Designer,IT,22,Hybrid,54,11,1,Low,None,Yes,Decrease,3,Unsatisfied,1,Daily,Good,Africa
EMP10602,25,Non-binary,Marketing,Retail,34,Onsite,44,6,3,High,None,No,Decrease,5,Satisfied,1,None,Poor,Asia
EMP10603,55,Prefer not to say,Project Manager,Healthcare,11,Onsite,41,3,1,Medium,Depression,No,Decrease,5,Satisfied,1,Weekly,Poor,Asia
EMP10604,47,Female,Data Scientist,Retail,1,Hybrid,41,10,3,High,Depression,Yes,Decrease,5,Satisfied,3,Weekly,Average,Asia
EMP10605,46,Female,Sales,Retail,35,Hybrid,22,11,4,High,None,No,Decrease,4,Satisfied,3,Weekly,Average,Asia
EMP10606,39,Prefer not to say,Sales,Education,9,Remote,57,0,1,High,Depression,Yes,No Change,4,Satisfied,4,Daily,Average,Africa
EMP10607,27,Male,Designer,Retail,21,Hybrid,41,13,5,Low,Anxiety,Yes,Decrease,4,Satisfied,4,None,Average,South America
EMP10608,35,Prefer not to say,Sales,Healthcare,13,Onsite,55,6,3,High,Depression,No,Increase,3,Unsatisfied,2,None,Average,North America
EMP10609,60,Female,Marketing,Education,10,Hybrid,42,13,3,High,None,Yes,Increase,1,Unsatisfied,1,Weekly,Good,North America
EMP10610,33,Female,Software Engineer,Finance,13,Hybrid,21,2,5,Medium,Burnout,Yes,No Change,4,Satisfied,5,Weekly,Good,North America
EMP10611,45,Prefer not to say,Marketing,Healthcare,30,Hybrid,43,15,4,High,Burnout,Yes,Decrease,2,Unsatisfied,3,Weekly,Poor,South America
EMP10612,26,Male,HR,IT,6,Hybrid,45,10,3,Medium,Depression,No,Decrease,4,Satisfied,1,Daily,Poor,Asia
EMP10613,25,Male,Marketing,Consulting,35,Remote,59,15,4,Medium,Depression,No,Decrease,1,Unsatisfied,3,None,Average,Asia
EMP10614,57,Female,Sales,Finance,8,Hybrid,43,9,2,High,Anxiety,Yes,No Change,2,Unsatisfied,4,None,Poor,Oceania
EMP10615,38,Prefer not to say,Sales,Finance,20,Remote,50,11,4,Medium,Depression,No,No Change,2,Unsatisfied,3,Daily,Good,Asia
EMP10616,50,Non-binary,Sales,Retail,30,Hybrid,57,15,3,Medium,None,No,No Change,4,Satisfied,4,None,Poor,Europe
EMP10617,38,Male,Marketing,Healthcare,34,Onsite,44,7,1,Medium,Burnout,No,No Change,4,Satisfied,2,None,Poor,Asia
EMP10618,56,Male,Sales,Education,10,Remote,23,13,4,High,Burnout,No,Decrease,5,Satisfied,4,Weekly,Average,Oceania
EMP10619,54,Non-binary,Software Engineer,Retail,26,Onsite,47,14,2,Low,None,No,Decrease,2,Unsatisfied,4,Daily,Average,South America
EMP10620,27,Prefer not to say,HR,Consulting,14,Onsite,44,1,5,High,Burnout,No,Decrease,4,Satisfied,4,Weekly,Poor,North America
EMP10621,29,Non-binary,Software Engineer,Education,21,Hybrid,20,5,3,High,None,No,Decrease,4,Satisfied,3,None,Poor,Africa
EMP10622,34,Non-binary,Project Manager,IT,30,Remote,45,15,5,Low,Depression,Yes,Increase,5,Satisfied,1,Weekly,Poor,Oceania
EMP10623,25,Prefer not to say,Designer,IT,11,Hybrid,42,11,5,Medium,Anxiety,No,No Change,2,Unsatisfied,5,None,Poor,South America
EMP10624,35,Male,Designer,Manufacturing,23,Hybrid,45,5,5,High,Depression,Yes,No Change,1,Unsatisfied,1,None,Good,South America
EMP10625,48,Female,HR,Manufacturing,1,Remote,24,2,4,High,Anxiety,Yes,No Change,5,Satisfied,2,Weekly,Poor,Europe
EMP10626,28,Female,Project Manager,Finance,20,Remote,53,6,1,Low,Anxiety,No,Decrease,2,Unsatisfied,1,None,Poor,Oceania
EMP10627,23,Non-binary,Software Engineer,Finance,1,Onsite,27,8,2,Medium,Depression,Yes,Decrease,5,Unsatisfied,3,None,Good,Asia
EMP10628,34,Non-binary,Marketing,Consulting,31,Remote,52,14,1,Low,Anxiety,Yes,Increase,5,Satisfied,1,Daily,Good,Africa
EMP10629,53,Prefer not to say,Data Scientist,Retail,28,Hybrid,44,6,1,High,Depression,Yes,No Change,4,Satisfied,3,Daily,Average,Oceania
EMP10630,52,Prefer not to say,Designer,Healthcare,11,Hybrid,43,13,4,Low,Anxiety,Yes,Increase,3,Unsatisfied,4,None,Average,North America
EMP10631,29,Male,Project Manager,Healthcare,18,Onsite,41,14,5,Low,Burnout,No,Decrease,5,Satisfied,4,Weekly,Poor,Asia
EMP10632,53,Female,Designer,Finance,13,Hybrid,45,1,2,Medium,Depression,Yes,Decrease,3,Unsatisfied,4,None,Average,North America
EMP10633,42,Male,Sales,Finance,7,Remote,47,1,3,High,Anxiety,Yes,Increase,4,Satisfied,3,None,Poor,North America
EMP10634,35,Male,Marketing,Healthcare,26,Onsite,24,0,3,Low,None,No,No Change,5,Satisfied,1,Weekly,Good,Oceania
EMP10635,42,Non-binary,Project Manager,Healthcare,7,Hybrid,50,3,1,High,Depression,No,Increase,4,Satisfied,3,Daily,Average,Asia
EMP10636,45,Male,Software Engineer,Retail,16,Onsite,41,1,2,High,Depression,No,Increase,5,Satisfied,2,Daily,Average,Africa
EMP10637,24,Male,Sales,Finance,16,Hybrid,50,13,1,Low,Burnout,Yes,Increase,2,Unsatisfied,3,None,Good,Asia
EMP10638,40,Female,Software Engineer,Manufacturing,19,Remote,49,0,3,High,Burnout,No,Increase,4,Satisfied,4,Weekly,Good,Europe
EMP10639,52,Non-binary,Software Engineer,Finance,16,Hybrid,44,2,3,High,None,Yes,Decrease,3,Unsatisfied,1,Daily,Good,Africa
EMP10640,55,Male,Sales,Manufacturing,20,Hybrid,28,10,5,Low,Depression,Yes,No Change,4,Satisfied,2,None,Poor,North America
EMP10641,38,Non-binary,Data Scientist,Finance,31,Hybrid,45,3,2,High,Anxiety,No,No Change,1,Unsatisfied,5,None,Poor,North America
EMP10642,50,Male,Designer,Retail,15,Onsite,43,6,5,Low,Burnout,Yes,Decrease,4,Satisfied,1,Daily,Poor,North America
EMP10643,36,Male,Marketing,Retail,31,Onsite,30,3,1,Medium,Burnout,Yes,Increase,4,Satisfied,4,None,Poor,Oceania
EMP10644,36,Female,Project Manager,Education,20,Onsite,48,15,3,Medium,Burnout,Yes,No Change,3,Unsatisfied,2,None,Good,Europe
EMP10645,34,Male,Sales,IT,26,Hybrid,43,3,3,Medium,None,Yes,Decrease,1,Unsatisfied,5,Weekly,Average,Oceania
EMP10646,55,Male,Designer,Consulting,16,Onsite,20,8,1,Medium,None,Yes,No Change,4,Neutral,5,None,Average,South America
EMP10647,37,Prefer not to say,HR,Consulting,14,Hybrid,42,1,3,High,Burnout,Yes,No Change,3,Unsatisfied,4,None,Good,North America
